image_id	id	caption
432843	180836	A metal street pole with a street sign hanging off the side of it.
338600	695918	Man with tennis racket on green turf in front of a goal
183166	345378	Two people riding a scooter on the road while holding an umbrella.
373075	344070	A shirtless man grilling a lot of chicken breasts.
61171	780482	A herd of black and white cows eating dry grass.
394199	692234	A woman sitting on top of a red motorcycle.
556230	98116	a kitchen has a chrome stove and oven with white cabinets.
522713	532355	a bench sitting in the grass facing the water and boats
61605	717263	A man standing on train tracks as a train approaches.
196660	707537	A surfer, surfboard under his arm, near a no swimming sign on a beach.
408818	509596	A red caboose with a man hanging off the back of it.
357475	109424	A white toilet sitting next to a white bath tub.
436858	235624	A child skier is headed down a small slope on their skies.
304725	349929	A traffic light sitting next to a chair on a hard wood floor.
200681	221483	A dog jumping up into the air to catch a blue frisbee.
559483	478675	A man holding a skateboard while wearing a yellow shirt.
428698	783245	a living room that has some furniture in it
345211	665265	Two people playing tennis with a referee and another man watching.
264919	53214	A man is making a phone call while surrounded by balloons.
287331	573920	a dog is jumping up to catch a frisbee
405440	613693	A circuit board sitting on top of a map.
203845	339903	An old brown building has a clock on it.
532145	593599	A herd of cattle standing on top of a grass covered field.
444755	771228	Pug wearing tie as bearded man stares at camera
368302	285678	There is a stop sign with a factory in the distance.
306749	329334	A man and baby are by an oversize teddy bear.
354098	513504	This toilet has a lot of wadded up tissue paper in it.
297314	542349	A pitcher winds up to throw a ball.
198447	75687	A person standing in front of a train holding a pair of skis.
339253	781664	A woman flying a kite in a blue sky.
482134	423080	Yellow and red floral arrangement displayed in bathroom.
448923	29474	A very long submarine sandwich sitting on a table next to bottles of alcohol.
581262	747205	A fire hydrant and some debris on the street.
167082	761184	a person riding a skate board on a rail
379144	47252	A blue dump truck driving down the highway.
580953	280752	A desk with a laptop, computer monitor and a keyboard.
412676	552873	cars parked near a all black corner store
156098	414199	A late night, long-exposure picture of a city street.
424268	219214	A couple of young men walking down a street together.
448492	771875	A price sign for broccoli is in front of some radishes.
103837	800653	a person riding a horse on a track
97659	207762	A traffic light under a cloudy blue sky.
433423	800556	a cat siting on the ground watching a tv
495973	84681	Two computer keyboards sitting on top of a table next to a computer mouse.
156292	138291	A woman standing in front of an outdoor wall decorated with images and clocks.
133464	376707	A laptop and phone on the table of someones balcony.
337502	270136	a pizza with a lot of cheese on it on a oven board
4795	353022	A cat observing a computer screen next to a laptop and a cordless phone.
83172	492730	A woman holding a racquet on top of a tennis court.
32375	93763	Two teddy bears on a couch with a pillow
436636	409671	A group of surfers in the water trying to catch a wave
39726	335875	A danish dessert with frosting that is partially eaten
498650	443712	A herd of elephants standing on leaf covered ground.
245094	446525	A California king sized bed sits under a white canopy.
138115	110291	An old man making duck lips while holding an orange.
74573	290708	A parking meter on the side of a street near a window.
60431	58652	A man walking across a baseball field with a small child behind him.
116023	521858	A tennis player holding a racket and ball
167854	352569	The Asian woman is standing on the beach holding an opened parasol in each hand.
134010	199164	A passenger train traveling through rural mountain countryside.
145956	180631	a large clock tower towering above a city under a cloudy blue sky.
1739	501731	A truck that is sitting out in the woods.
250246	639268	A white toilet filled with bags of garbage.
47524	565379	A person with glasses and a shirt in a room.
108748	583307	A tennis player swinging his racket a low ball.
46245	484958	a happy looking polar bear swiiming in water
287959	639272	a sandwich that has something green and red in it
534127	116328	A man in a field ducking from a frisbee
375554	668554	BMX bikers waiting in sandy area for something with gear to ride.
545441	279707	A young girl tries to comb her own hair.
426166	498906	A light blue bicycle chained to a pole on the sidewalk in front of a red building.
233075	217720	A group of knives mounted to a kitchen wall.
176118	597246	Close up of a plate with broccoli and shrimp, with some broth.
448600	127743	There is one piece of cake on the plate.
337551	481823	Dogs playing at a birthday with one dog wearing a hat
31749	94711	A demonic looking chucky like doll standing next to a white clock.
213351	346693	A desk with three computer monitors, stacks of books and a phone.
453634	28350	A bathroom with a toilette with it's seat down.
403378	51119	A crying woman looking at herself in a mirror.
347664	228409	A herd of cattle walking across a sandy beach near the ocean.
166340	123871	A man flying a kite while standing next to his small white dog on a beach.
187610	282837	A giraffe is standing between two trees and some rocks.
500298	717106	A counter topped with lots of fresh vegetables.
34522	121635	A close-up of a hawk with a group of people in the background.
29906	216719	A single broccoli floret in a larger garden.
193884	657475	A red stop sign sitting on the side of a road.
142323	226937	A blue street sign next to a power pole.
382009	459504	A person on a court with a tennis racket.
171494	609228	Some sort of figure in fur walking upright on two feet.
303926	207678	A woman holding a child on a skateboard.
248953	756143	a man riding a rail with a snowboard
56713	482220	Lone zebra as seen through narrow opening in enclosed area.
188146	692369	A bike parked in front of a doorway.
346482	316867	the propeller of a plane flying in the air
504074	759163	Women that are sitting outside on a patio area and smoking cigarettes.
69121	165540	A bathroom sink surrounded by a stone counter top.
543393	261955	A stop sign and other signage at the corner of a street.
413810	165050	A skier riding down a snow covered slope.
579321	395930	The person walking the dog has dressed it in a torn shirt.
419312	61061	Full course dinner served on large plate including drinks and dessert.
360798	391918	A wood paneled living room with a stone fireplace.
369997	582013	A man riding a motorcycle across a lush green park.
506872	97264	People dressed in costumes standing in a field.
154154	147985	A man riding a skateboard up the side of a ramp.
235522	35094	Three giraffe eating greens in a field next to lots of trees.
346067	584399	A yellow and black bird perched on top of a wooden branch.
568337	19263	Two little white boxes are on a mat.
576070	116020	A bed in a bedroom between two lamps in front of a tv on a dresser.
579918	475804	There are several multicolored sun umbrellas and this boy is holding one
18957	794378	A small boy pushes a pizza into an oven.
